<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
RUR,D,20161026,0000,62.6786,0
RUR,D,20161027,0000,62.717,0
RUR,D,20161028,0000,62.726,0
RUR,D,20161029,0000,62.975,0
RUR,D,20161030,0000,62.9808,0
RUR,D,20161031,0000,63.143,0
RUR,D,20161101,0000,63.206,0
RUR,D,20161102,0000,63.472,0
RUR,D,20161103,0000,63.396,0
RUR,D,20161104,0000,63.6754,0
RUR,D,20161105,0000,64.3588,0
RUR,D,20161106,0000,64.1773,0
RUR,D,20161107,0000,63.6556,0
RUR,D,20161108,0000,63.7608,0
RUR,D,20161109,0000,63.7461,0
RUR,D,20161110,0000,65.3221,0
RUR,D,20161111,0000,65.6366,0
RUR,D,20161112,0000,65.8554,0
RUR,D,20161113,0000,65.8229,0
RUR,D,20161114,0000,65.9848,0
RUR,D,20161115,0000,64.1459,0
RUR,D,20161116,0000,64.4131,0
RUR,D,20161117,0000,64.8502,0
RUR,D,20161118,0000,64.715,0
RUR,D,20161119,0000,64.7572,0
RUR,D,20161120,0000,64.9634,0
RUR,D,20161121,0000,63.8455,0
RUR,D,20161122,0000,63.5831,0
RUR,D,20161123,0000,64.4035,0
RUR,D,20161124,0000,64.4659,0
RUR,D,20161125,0000,64.9072,0
RUR,D,20161126,0000,65,0
RUR,D,20161127,0000,64.4346,0
RUR,D,20161128,0000,64.8104,0
RUR,D,20161129,0000,65.194,0
RUR,D,20161130,0000,64.103,0
RUR,D,20161201,0000,63.9555,0
RUR,D,20161202,0000,63.9005,0
RUR,D,20161203,0000,63.8732,0
RUR,D,20161204,0000,63.9204,0
RUR,D,20161205,0000,63.7664,0
RUR,D,20161206,0000,63.8398,0
RUR,D,20161207,0000,63.2099,0
RUR,D,20161208,0000,63.2108,0
RUR,D,20161209,0000,62.2954,0
RUR,D,20161210,0000,62.4779,0
RUR,D,20161211,0000,62.4779,0
RUR,D,20161212,0000,61.0006,0
RUR,D,20161213,0000,60.5942,0
RUR,D,20161214,0000,62.1089,0
RUR,D,20161215,0000,61.7205,0
RUR,D,20161216,0000,62.0599,0
RUR,D,20161217,0000,62.0824,0
RUR,D,20161218,0000,62.078,0
RUR,D,20161219,0000,61.9212,0
RUR,D,20161220,0000,61.4606,0
RUR,D,20161221,0000,61.128,0
RUR,D,20161222,0000,60.9356,0
RUR,D,20161223,0000,60.9985,0
RUR,D,20161224,0000,61.1295,0
RUR,D,20161225,0000,60.9763,0
RUR,D,20161226,0000,60.9399,0
RUR,D,20161227,0000,60.7114,0
RUR,D,20161228,0000,60.3561,0
RUR,D,20161229,0000,60.0519,0
RUR,D,20161230,0000,61.4918,0
RUR,D,20161231,0000,61.3982,0
RUR,D,20170101,0000,61.283,0
RUR,D,20170102,0000,61.1305,0
RUR,D,20170103,0000,60.9423,0
RUR,D,20170104,0000,60.448,0
RUR,D,20170105,0000,59.4324,0
RUR,D,20170106,0000,59.614,0
RUR,D,20170107,0000,59.5988,0
RUR,D,20170108,0000,59.6509,0
RUR,D,20170109,0000,60.0701,0
RUR,D,20170110,0000,60.0723,0
RUR,D,20170111,0000,59.7924,0
RUR,D,20170112,0000,59.338,0
RUR,D,20170113,0000,59.5888,0
RUR,D,20170114,0000,59.624,0
RUR,D,20170115,0000,59.6,0
RUR,D,20170116,0000,59.8499,0
RUR,D,20170117,0000,59.4245,0
RUR,D,20170118,0000,59.428,0
RUR,D,20170119,0000,59.7029,0
RUR,D,20170120,0000,59.4044,0
RUR,D,20170121,0000,59.68,0
RUR,D,20170122,0000,59.68,0
RUR,D,20170123,0000,59.517,0
RUR,D,20170124,0000,59.2647,0
RUR,D,20170125,0000,59.5243,0
RUR,D,20170126,0000,60.3817,0
RUR,D,20170127,0000,59.8411,0
RUR,D,20170128,0000,59.8546,0
RUR,D,20170129,0000,59.8387,0
RUR,D,20170130,0000,59.7807,0
RUR,D,20170131,0000,60.1149,0
RUR,D,20170201,0000,60.0636,0
RUR,D,20170202,0000,59.0915,0
RUR,D,20170203,0000,58.9997,0
RUR,D,20170204,0000,58.9595,0
RUR,D,20170205,0000,59.0128,0
RUR,D,20170206,0000,58.8858,0
RUR,D,20170207,0000,59.3538,0
RUR,D,20170208,0000,59.2313,0
RUR,D,20170209,0000,58.9316,0
RUR,D,20170210,0000,58.246,0
RUR,D,20170211,0000,58.3033,0
RUR,D,20170212,0000,58.2911,0
RUR,D,20170213,0000,57.9638,0
RUR,D,20170214,0000,57.0678,0
RUR,D,20170215,0000,57.2295,0
RUR,D,20170216,0000,57.537,0
RUR,D,20170217,0000,58.4407,0
RUR,D,20170218,0000,58.3768,0
RUR,D,20170219,0000,58.48,0
RUR,D,20170220,0000,57.9019,0
RUR,D,20170221,0000,57.4114,0
RUR,D,20170222,0000,58.0799,0
RUR,D,20170223,0000,57.716,0
RUR,D,20170224,0000,58.4533,0
RUR,D,20170225,0000,58.4132,0
RUR,D,20170226,0000,58.4807,0
RUR,D,20170227,0000,58.1,0
RUR,D,20170228,0000,58.3132,0
RUR,D,20170301,0000,58.251,0
RUR,D,20170302,0000,58.8267,0
RUR,D,20170303,0000,58.2314,0
RUR,D,20170304,0000,58.2858,0
RUR,D,20170305,0000,58.2446,0
RUR,D,20170306,0000,58.21,0
RUR,D,20170307,0000,58.1425,0
RUR,D,20170308,0000,58.862,0
RUR,D,20170309,0000,59.3202,0
RUR,D,20170310,0000,58.9177,0
RUR,D,20170311,0000,58.876,0
RUR,D,20170312,0000,58.9283,0
RUR,D,20170313,0000,58.7193,0
RUR,D,20170314,0000,59.1135,0
RUR,D,20170315,0000,58.4732,0
RUR,D,20170316,0000,57.7708,0
RUR,D,20170317,0000,57.192,0
RUR,D,20170318,0000,57.2208,0
RUR,D,20170319,0000,57.3723,0
RUR,D,20170320,0000,57.3715,0
RUR,D,20170321,0000,57.6935,0
RUR,D,20170322,0000,57.702,0
RUR,D,20170323,0000,57.2935,0
RUR,D,20170324,0000,56.9015,0
RUR,D,20170325,0000,56.888,0
RUR,D,20170326,0000,56.9455,0
RUR,D,20170327,0000,56.8159,0
RUR,D,20170328,0000,57.0431,0
RUR,D,20170329,0000,56.555,0
RUR,D,20170330,0000,56.1046,0
RUR,D,20170331,0000,56.235,0
RUR,D,20170401,0000,56.249,0
RUR,D,20170402,0000,56.2531,0
RUR,D,20170403,0000,56.006,0
RUR,D,20170404,0000,56.015,0
RUR,D,20170405,0000,56.3215,0
RUR,D,20170406,0000,56.2591,0
RUR,D,20170407,0000,57.245,0
RUR,D,20170408,0000,57.2309,0
RUR,D,20170409,0000,57.3762,0
RUR,D,20170410,0000,57.1013,0
RUR,D,20170411,0000,56.9081,0
RUR,D,20170412,0000,56.5779,0
RUR,D,20170413,0000,56.2035,0
RUR,D,20170414,0000,56.036,0
RUR,D,20170415,0000,56.2358,0
RUR,D,20170416,0000,56.2893,0
RUR,D,20170417,0000,55.878,0
RUR,D,20170418,0000,56.2072,0
RUR,D,20170419,0000,56.5316,0
RUR,D,20170420,0000,56.1416,0
RUR,D,20170421,0000,56.6272,0
RUR,D,20170422,0000,56.5244,0
RUR,D,20170423,0000,56.0655,0
RUR,D,20170424,0000,55.802,0
RUR,D,20170425,0000,56.094,0
RUR,D,20170426,0000,57.0772,0
RUR,D,20170427,0000,57.0038,0
RUR,D,20170428,0000,56.6923,0
RUR,D,20170429,0000,56.9311,0
RUR,D,20170430,0000,56.8213,0
RUR,D,20170501,0000,56.962,0
RUR,D,20170502,0000,57.032,0
RUR,D,20170503,0000,57.1827,0
RUR,D,20170504,0000,58.3452,0
RUR,D,20170505,0000,57.93,0
RUR,D,20170506,0000,57.9445,0
RUR,D,20170507,0000,58.0641,0
RUR,D,20170508,0000,57.9935,0
RUR,D,20170509,0000,58.3852,0
RUR,D,20170510,0000,57.454,0
RUR,D,20170511,0000,57.061,0
RUR,D,20170512,0000,56.9515,0
RUR,D,20170513,0000,57.0691,0
RUR,D,20170514,0000,57.0399,0
RUR,D,20170515,0000,56.355,0
RUR,D,20170516,0000,56.576,0
RUR,D,20170517,0000,57.097,0
RUR,D,20170518,0000,57.521,0
RUR,D,20170519,0000,56.7838,0
RUR,D,20170520,0000,56.9138,0
RUR,D,20170521,0000,56.8053,0
RUR,D,20170522,0000,56.0811,0
RUR,D,20170523,0000,56.1712,0
RUR,D,20170524,0000,56.4062,0
RUR,D,20170525,0000,56.898,0
RUR,D,20170526,0000,56.5114,0
RUR,D,20170527,0000,56.5125,0
RUR,D,20170528,0000,57.3025,0
RUR,D,20170529,0000,56.463,0
RUR,D,20170530,0000,56.426,0
RUR,D,20170531,0000,56.542,0
RUR,D,20170601,0000,56.339,0
RUR,D,20170602,0000,56.639,0
RUR,D,20170603,0000,56.6341,0
RUR,D,20170604,0000,56.7759,0
RUR,D,20170605,0000,56.592,0
RUR,D,20170606,0000,56.417,0
RUR,D,20170607,0000,57.037,0
RUR,D,20170608,0000,56.879,0
RUR,D,20170609,0000,57.013,0
RUR,D,20170610,0000,57.019,0
RUR,D,20170611,0000,57.0247,0
RUR,D,20170612,0000,57.058,0
RUR,D,20170613,0000,56.9954,0
RUR,D,20170614,0000,57.1527,0
RUR,D,20170615,0000,57.8345,0
RUR,D,20170616,0000,57.6239,0
RUR,D,20170617,0000,57.76,0
RUR,D,20170618,0000,57.4639,0
RUR,D,20170619,0000,58.4621,0
RUR,D,20170620,0000,59.532,0
RUR,D,20170621,0000,60.272,0
RUR,D,20170622,0000,59.97,0
RUR,D,20170623,0000,59.44,0
RUR,D,20170624,0000,59.4446,0
RUR,D,20170625,0000,59.4357,0
RUR,D,20170626,0000,58.783,0
RUR,D,20170627,0000,59.4176,0
RUR,D,20170628,0000,59.231,0
RUR,D,20170629,0000,59.4713,0
RUR,D,20170630,0000,58.7719,0
RUR,D,20170701,0000,58.9212,0
RUR,D,20170702,0000,58.8952,0
RUR,D,20170703,0000,59.3959,0
RUR,D,20170704,0000,59.4479,0
RUR,D,20170705,0000,59.9598,0
RUR,D,20170706,0000,60.0706,0
RUR,D,20170707,0000,60.4225,0
RUR,D,20170708,0000,60.3807,0
RUR,D,20170709,0000,60.3595,0
RUR,D,20170710,0000,60.199,0
RUR,D,20170711,0000,60.7,0
RUR,D,20170712,0000,59.9437,0
RUR,D,20170713,0000,59.9363,0
RUR,D,20170714,0000,59.0295,0
RUR,D,20170715,0000,59.0798,0
RUR,D,20170716,0000,58.978,0
RUR,D,20170717,0000,59.304,0
RUR,D,20170718,0000,59.2703,0
RUR,D,20170719,0000,58.9643,0
RUR,D,20170720,0000,58.9317,0
RUR,D,20170721,0000,59.362,0
RUR,D,20170722,0000,59.3118,0
RUR,D,20170723,0000,59.1959,0
RUR,D,20170724,0000,59.979,0
RUR,D,20170725,0000,59.8825,0
RUR,D,20170726,0000,59.4129,0
RUR,D,20170727,0000,59.5536,0
RUR,D,20170728,0000,59.5133,0
RUR,D,20170729,0000,59.5408,0
RUR,D,20170730,0000,59.5504,0
RUR,D,20170731,0000,59.7556,0
RUR,D,20170801,0000,60.3233,0
RUR,D,20170802,0000,60.5315,0
RUR,D,20170803,0000,60.3259,0
RUR,D,20170804,0000,59.901,0
RUR,D,20170805,0000,59.9525,0
RUR,D,20170806,0000,59.9099,0
RUR,D,20170807,0000,60.017,0
RUR,D,20170808,0000,59.8633,0
RUR,D,20170809,0000,60.1568,0
RUR,D,20170810,0000,60.1117,0
RUR,D,20170811,0000,59.8315,0
RUR,D,20170812,0000,59.8418,0
RUR,D,20170813,0000,59.6886,0
RUR,D,20170814,0000,59.9178,0
RUR,D,20170815,0000,59.6937,0
RUR,D,20170816,0000,59.3836,0
RUR,D,20170817,0000,59.1698,0
RUR,D,20170818,0000,58.932,0
RUR,D,20170819,0000,58.9774,0
RUR,D,20170820,0000,58.9636,0
RUR,D,20170821,0000,59.1295,0
RUR,D,20170822,0000,59.076,0
RUR,D,20170823,0000,59.0432,0
RUR,D,20170824,0000,59.1249,0
RUR,D,20170825,0000,58.552,0
RUR,D,20170826,0000,58.5854,0
RUR,D,20170827,0000,58.5168,0
RUR,D,20170828,0000,58.4459,0
RUR,D,20170829,0000,58.8177,0
RUR,D,20170830,0000,58.3451,0
RUR,D,20170831,0000,58.0165,0
RUR,D,20170901,0000,57.4615,0
RUR,D,20170902,0000,57.4805,0
RUR,D,20170903,0000,57.4561,0
RUR,D,20170904,0000,57.8135,0
RUR,D,20170905,0000,57.5104,0
RUR,D,20170906,0000,57.3806,0
RUR,D,20170907,0000,56.873,0
RUR,D,20170908,0000,57.358,0
RUR,D,20170909,0000,57.3529,0
RUR,D,20170910,0000,57.3602,0
RUR,D,20170911,0000,57.214,0
RUR,D,20170912,0000,57.6435,0
RUR,D,20170913,0000,57.9151,0
RUR,D,20170914,0000,57.499,0
RUR,D,20170915,0000,57.613,0
RUR,D,20170916,0000,57.5981,0
RUR,D,20170917,0000,57.7068,0
RUR,D,20170918,0000,58.0437,0
RUR,D,20170919,0000,58.084,0
RUR,D,20170920,0000,58.2913,0
RUR,D,20170921,0000,57.9405,0
RUR,D,20170922,0000,57.5315,0
RUR,D,20170923,0000,57.5503,0
RUR,D,20170924,0000,57.4778,0
RUR,D,20170925,0000,57.4976,0
RUR,D,20170926,0000,57.809,0
RUR,D,20170927,0000,58.1782,0
RUR,D,20170928,0000,57.9015,0
RUR,D,20170929,0000,57.5165,0
RUR,D,20170930,0000,57.5428,0
RUR,D,20171001,0000,57.583,0
RUR,D,20171002,0000,57.8366,0
RUR,D,20171003,0000,57.8773,0
RUR,D,20171004,0000,57.645,0
RUR,D,20171005,0000,57.718,0
RUR,D,20171006,0000,58.1485,0
RUR,D,20171007,0000,58.1802,0
RUR,D,20171008,0000,58.0122,0
RUR,D,20171009,0000,58.229,0
RUR,D,20171010,0000,57.9854,0
RUR,D,20171011,0000,57.761,0
RUR,D,20171012,0000,57.6852,0
RUR,D,20171013,0000,57.3115,0
RUR,D,20171014,0000,57.2029,0
RUR,D,20171015,0000,57.249,0
RUR,D,20171016,0000,57.1972,0
RUR,D,20171017,0000,57.2738,0
RUR,D,20171018,0000,57.44,0
RUR,D,20171019,0000,57.254,0
RUR,D,20171020,0000,57.4535,0
RUR,D,20171021,0000,57.4786,0
RUR,D,20171022,0000,57.4885,0
RUR,D,20171023,0000,57.491,0
RUR,D,20171024,0000,57.6258,0
RUR,D,20171025,0000,57.7335,0
RUR,D,20171026,0000,57.842,0
RUR,D,20171027,0000,58.0325,0
RUR,D,20171028,0000,58.0885,0
RUR,D,20171029,0000,58.215,0
RUR,D,20171030,0000,57.973,0
RUR,D,20171031,0000,58.324,0
RUR,D,20171101,0000,58.1934,0
RUR,D,20171102,0000,58.1629,0
RUR,D,20171103,0000,59.047,0
RUR,D,20171104,0000,59.0446,0
RUR,D,20171105,0000,58.9873,0
RUR,D,20171106,0000,58.252,0
RUR,D,20171107,0000,59.3251,0
RUR,D,20171108,0000,59.2199,0
RUR,D,20171109,0000,59.2704,0
RUR,D,20171110,0000,59.135,0
RUR,D,20171111,0000,59.202,0
RUR,D,20171112,0000,59.2296,0
RUR,D,20171113,0000,59.3752,0
RUR,D,20171114,0000,60.232,0
RUR,D,20171115,0000,60.1979,0
RUR,D,20171116,0000,59.6673,0
RUR,D,20171117,0000,59.022,0
RUR,D,20171118,0000,59.0795,0
RUR,D,20171119,0000,58.9965,0
RUR,D,20171120,0000,59.3453,0
RUR,D,20171121,0000,59.1875,0
RUR,D,20171122,0000,58.4325,0
RUR,D,20171123,0000,58.4611,0
RUR,D,20171124,0000,58.3737,0
RUR,D,20171125,0000,58.3536,0
RUR,D,20171126,0000,58.3901,0
RUR,D,20171127,0000,58.4757,0
RUR,D,20171128,0000,58.379,0
RUR,D,20171129,0000,58.745,0
RUR,D,20171130,0000,58.4503,0
RUR,D,20171201,0000,58.8798,0
RUR,D,20171202,0000,58.888,0
RUR,D,20171203,0000,58.9827,0
RUR,D,20171204,0000,58.825,0
RUR,D,20171205,0000,58.729,0
RUR,D,20171206,0000,59.2149,0
RUR,D,20171207,0000,59.1548,0
RUR,D,20171208,0000,59.1207,0
RUR,D,20171209,0000,59.107,0
RUR,D,20171210,0000,59.1606,0
RUR,D,20171211,0000,58.9315,0
RUR,D,20171212,0000,59.2106,0
RUR,D,20171213,0000,58.6,0
RUR,D,20171214,0000,58.8578,0
RUR,D,20171215,0000,58.834,0
RUR,D,20171216,0000,58.8209,0
RUR,D,20171217,0000,58.8052,0
RUR,D,20171218,0000,58.6636,0
RUR,D,20171219,0000,58.7692,0
RUR,D,20171220,0000,58.6826,0
RUR,D,20171221,0000,58.4464,0
RUR,D,20171222,0000,58.3198,0
RUR,D,20171223,0000,58.3383,0
RUR,D,20171224,0000,58.3228,0
RUR,D,20171225,0000,57.9773,0
RUR,D,20171226,0000,57.5978,0
RUR,D,20171227,0000,57.8839,0
RUR,D,20171228,0000,57.4572,0
RUR,D,20171229,0000,57.748,0
RUR,D,20171230,0000,57.677,0
RUR,D,20171231,0000,57.647,0
RUR,D,20180101,0000,57.7687,0
RUR,D,20180102,0000,57.4144,0
RUR,D,20180103,0000,57.2113,0
RUR,D,20180104,0000,56.9313,0
RUR,D,20180105,0000,56.9286,0
RUR,D,20180106,0000,56.9643,0
RUR,D,20180107,0000,56.9683,0
RUR,D,20180108,0000,57.104,0
RUR,D,20180109,0000,56.9403,0
RUR,D,20180110,0000,57.0004,0
RUR,D,20180111,0000,56.434,0
RUR,D,20180112,0000,56.6342,0
RUR,D,20180113,0000,56.656,0
RUR,D,20180114,0000,56.5994,0
RUR,D,20180115,0000,56.3619,0
RUR,D,20180116,0000,56.556,0
RUR,D,20180117,0000,56.7841,0
RUR,D,20180118,0000,56.48,0
RUR,D,20180119,0000,56.7014,0
RUR,D,20180120,0000,56.6926,0
RUR,D,20180121,0000,56.6571,0
RUR,D,20180122,0000,56.4746,0
RUR,D,20180123,0000,56.3858,0
RUR,D,20180124,0000,56.1493,0
RUR,D,20180125,0000,55.8726,0
RUR,D,20180126,0000,56.2245,0
RUR,D,20180127,0000,56.2237,0
RUR,D,20180128,0000,56.1717,0
RUR,D,20180129,0000,56.3307,0
RUR,D,20180130,0000,56.3889,0
RUR,D,20180131,0000,56.2024,0
RUR,D,20180201,0000,55.9028,0
RUR,D,20180202,0000,56.5396,0
RUR,D,20180203,0000,56.542,0
RUR,D,20180204,0000,56.1881,0
RUR,D,20180205,0000,57.2813,0
RUR,D,20180206,0000,56.83,0
RUR,D,20180207,0000,57.7636,0
RUR,D,20180208,0000,58.4326,0
RUR,D,20180209,0000,58.3512,0
RUR,D,20180210,0000,58.3858,0
RUR,D,20180211,0000,58.35,0
RUR,D,20180212,0000,57.7949,0
RUR,D,20180213,0000,57.6296,0
RUR,D,20180214,0000,56.7309,0
RUR,D,20180215,0000,56.392,0
RUR,D,20180216,0000,56.3825,0
RUR,D,20180217,0000,56.419,0
RUR,D,20180218,0000,56.4809,0
RUR,D,20180219,0000,56.4483,0
RUR,D,20180220,0000,56.5255,0
RUR,D,20180221,0000,56.7794,0
RUR,D,20180222,0000,56.5,0
RUR,D,20180223,0000,56.321,0
RUR,D,20180224,0000,56.2554,0
RUR,D,20180225,0000,56.11,0
RUR,D,20180226,0000,55.7122,0
RUR,D,20180227,0000,56.252,0
RUR,D,20180228,0000,56.3472,0
RUR,D,20180301,0000,56.8083,0
RUR,D,20180302,0000,56.784,0
RUR,D,20180303,0000,56.795,0
RUR,D,20180304,0000,57.067,0
RUR,D,20180305,0000,56.3841,0
RUR,D,20180306,0000,56.6494,0
RUR,D,20180307,0000,56.8369,0
RUR,D,20180308,0000,57.044,0
RUR,D,20180309,0000,56.6499,0
RUR,D,20180310,0000,56.6563,0
RUR,D,20180311,0000,56.7982,0
RUR,D,20180312,0000,56.9238,0
RUR,D,20180313,0000,57.0488,0
RUR,D,20180314,0000,57.139,0
RUR,D,20180315,0000,57.3934,0
RUR,D,20180316,0000,57.4925,0
RUR,D,20180317,0000,57.5227,0
RUR,D,20180318,0000,57.4032,0
RUR,D,20180319,0000,57.7831,0
RUR,D,20180320,0000,57.5476,0
RUR,D,20180321,0000,56.8856,0
RUR,D,20180322,0000,57.2376,0
RUR,D,20180323,0000,57.2461,0
RUR,D,20180324,0000,57.2295,0
RUR,D,20180325,0000,57.0672,0
RUR,D,20180326,0000,57.1645,0
RUR,D,20180327,0000,57.3238,0
RUR,D,20180328,0000,57.724,0
RUR,D,20180329,0000,57.2704,0
RUR,D,20180330,0000,57.3855,0
RUR,D,20180331,0000,57.2325,0
RUR,D,20180401,0000,57.1868,0
RUR,D,20180402,0000,57.3395,0
RUR,D,20180403,0000,57.5896,0
RUR,D,20180404,0000,57.399,0
RUR,D,20180405,0000,57.689,0
RUR,D,20180406,0000,58.0614,0
RUR,D,20180407,0000,58.16,0
RUR,D,20180408,0000,58.0954,0
RUR,D,20180409,0000,60.581,0
RUR,D,20180410,0000,63.0667,0
RUR,D,20180411,0000,62.4342,0
RUR,D,20180412,0000,61.8822,0
RUR,D,20180413,0000,62.1137,0
RUR,D,20180414,0000,62.0431,0
RUR,D,20180415,0000,62.5765,0
RUR,D,20180416,0000,61.1208,0
RUR,D,20180417,0000,61.5033,0
RUR,D,20180418,0000,60.8304,0
RUR,D,20180419,0000,61.0132,0
RUR,D,20180420,0000,61.377,0
RUR,D,20180421,0000,61.3904,0
RUR,D,20180422,0000,61.6015,0
RUR,D,20180423,0000,61.8521,0
RUR,D,20180424,0000,61.4988,0
RUR,D,20180425,0000,62.4121,0
RUR,D,20180426,0000,62.7979,0
RUR,D,20180427,0000,62.1816,0
RUR,D,20180428,0000,61.9651,0
RUR,D,20180429,0000,62.563,0
RUR,D,20180430,0000,62.955,0
RUR,D,20180501,0000,63.6086,0
RUR,D,20180502,0000,64.0515,0
RUR,D,20180503,0000,62.9715,0
RUR,D,20180504,0000,62.4434,0
RUR,D,20180505,0000,62.5365,0
RUR,D,20180506,0000,62.5172,0
RUR,D,20180507,0000,62.8823,0
RUR,D,20180508,0000,63.1256,0
RUR,D,20180509,0000,63.0832,0
RUR,D,20180510,0000,61.7715,0
RUR,D,20180511,0000,61.887,0
RUR,D,20180512,0000,61.9185,0
RUR,D,20180513,0000,61.57,0
RUR,D,20180514,0000,61.849,0
RUR,D,20180515,0000,62.2719,0
RUR,D,20180516,0000,61.699,0
RUR,D,20180517,0000,62.149,0
RUR,D,20180518,0000,62.3586,0
RUR,D,20180519,0000,62.2605,0
RUR,D,20180520,0000,62.3293,0
RUR,D,20180521,0000,61.5546,0
RUR,D,20180522,0000,61.219,0
RUR,D,20180523,0000,61.306,0
RUR,D,20180524,0000,61.5604,0
RUR,D,20180525,0000,62.0214,0
RUR,D,20180526,0000,62.215,0
RUR,D,20180527,0000,62.0344,0
RUR,D,20180528,0000,62.3156,0
RUR,D,20180529,0000,62.8745,0
RUR,D,20180530,0000,62.083,0
RUR,D,20180531,0000,62.3497,0
RUR,D,20180601,0000,62.1835,0
RUR,D,20180602,0000,62.1931,0
RUR,D,20180603,0000,62.1016,0
RUR,D,20180604,0000,62.0299,0
RUR,D,20180605,0000,62.1384,0
RUR,D,20180606,0000,61.779,0
RUR,D,20180607,0000,62.379,0
RUR,D,20180608,0000,62.2874,0
RUR,D,20180609,0000,62.3368,0
RUR,D,20180610,0000,62.4296,0
RUR,D,20180611,0000,62.8075,0
RUR,D,20180612,0000,63.0888,0
RUR,D,20180613,0000,62.5715,0
RUR,D,20180614,0000,62.56,0
RUR,D,20180615,0000,63.1143,0
RUR,D,20180616,0000,63.1532,0
RUR,D,20180617,0000,63.0959,0
RUR,D,20180618,0000,63.3315,0
RUR,D,20180619,0000,63.859,0
RUR,D,20180620,0000,63.59,0
RUR,D,20180621,0000,63.6235,0
RUR,D,20180622,0000,63.0489,0
RUR,D,20180623,0000,62.9212,0
RUR,D,20180624,0000,62.8928,0
RUR,D,20180625,0000,62.8926,0
RUR,D,20180626,0000,63.108,0
RUR,D,20180627,0000,63.1282,0
RUR,D,20180628,0000,62.811,0
RUR,D,20180629,0000,62.7537,0
RUR,D,20180630,0000,62.7692,0
RUR,D,20180701,0000,62.9105,0
RUR,D,20180702,0000,63.3948,0
RUR,D,20180703,0000,63.112,0
RUR,D,20180704,0000,63.271,0
RUR,D,20180705,0000,63.0912,0
RUR,D,20180706,0000,62.986,0
RUR,D,20180707,0000,62.9596,0
RUR,D,20180708,0000,62.9407,0
RUR,D,20180709,0000,62.4023,0
RUR,D,20180710,0000,61.7835,0
RUR,D,20180711,0000,62.379,0
RUR,D,20180712,0000,62.2105,0
RUR,D,20180713,0000,62.5375,0
RUR,D,20180714,0000,62.552,0
RUR,D,20180715,0000,62.479,0
RUR,D,20180716,0000,62.387,0
RUR,D,20180717,0000,62.6326,0
RUR,D,20180718,0000,63.0118,0
RUR,D,20180719,0000,63.5984,0
RUR,D,20180720,0000,62.7398,0
RUR,D,20180721,0000,63.4841,0
RUR,D,20180722,0000,63.344,0
RUR,D,20180723,0000,63.049,0
RUR,D,20180724,0000,63.319,0
RUR,D,20180725,0000,62.7833,0
RUR,D,20180726,0000,62.9396,0
RUR,D,20180727,0000,62.5442,0
RUR,D,20180728,0000,62.775,0
RUR,D,20180729,0000,62.667,0
RUR,D,20180730,0000,62.2371,0
RUR,D,20180731,0000,62.532,0
RUR,D,20180801,0000,62.9176,0
RUR,D,20180802,0000,63.3422,0
RUR,D,20180803,0000,63.8555,0
RUR,D,20180804,0000,63.317,0
RUR,D,20180805,0000,63.3806,0
RUR,D,20180806,0000,63.739,0
RUR,D,20180807,0000,63.5055,0
RUR,D,20180808,0000,65.5815,0
RUR,D,20180809,0000,66.6078,0
RUR,D,20180810,0000,67.6124,0
RUR,D,20180811,0000,67.6926,0
RUR,D,20180812,0000,67.8921,0
RUR,D,20180813,0000,67.525,0
RUR,D,20180814,0000,66.2802,0
RUR,D,20180815,0000,67.272,0
RUR,D,20180816,0000,66.819,0
RUR,D,20180817,0000,66.9862,0
RUR,D,20180818,0000,67.0292,0
RUR,D,20180819,0000,67.181,0
RUR,D,20180820,0000,66.918,0
RUR,D,20180821,0000,67.3066,0
RUR,D,20180822,0000,68.076,0
RUR,D,20180823,0000,68.1992,0
RUR,D,20180824,0000,67.23,0
RUR,D,20180825,0000,67.1653,0
RUR,D,20180826,0000,67.4366,0
RUR,D,20180827,0000,67.358,0
RUR,D,20180828,0000,67.86,0
RUR,D,20180829,0000,68.0741,0
RUR,D,20180830,0000,68.2384,0
RUR,D,20180831,0000,67.4239,0
RUR,D,20180901,0000,67.4779,0
RUR,D,20180902,0000,67.5646,0
RUR,D,20180903,0000,67.9308,0
RUR,D,20180904,0000,68.1545,0
RUR,D,20180905,0000,68.1975,0
RUR,D,20180906,0000,69.238,0
RUR,D,20180907,0000,70.0175,0
RUR,D,20180908,0000,69.915,0
RUR,D,20180909,0000,69.5457,0
RUR,D,20180910,0000,70.519,0
RUR,D,20180911,0000,69.3761,0
RUR,D,20180912,0000,68.8475,0
RUR,D,20180913,0000,68.293,0
RUR,D,20180914,0000,68.0655,0
RUR,D,20180915,0000,68.087,0
RUR,D,20180916,0000,68.0531,0
RUR,D,20180917,0000,68.062,0
RUR,D,20180918,0000,67.289,0
RUR,D,20180919,0000,66.672,0
RUR,D,20180920,0000,66.2611,0
RUR,D,20180921,0000,66.3181,0
RUR,D,20180922,0000,66.4235,0
RUR,D,20180923,0000,66.6192,0
RUR,D,20180924,0000,65.9144,0
RUR,D,20180925,0000,65.821,0
RUR,D,20180926,0000,65.8603,0
RUR,D,20180927,0000,65.5565,0
RUR,D,20180928,0000,65.5538,0
RUR,D,20180929,0000,65.5421,0
RUR,D,20180930,0000,65.5062,0
RUR,D,20181001,0000,64.992,0
RUR,D,20181002,0000,65.4834,0
RUR,D,20181003,0000,65.849,0
